BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2016-12-19,Yandex clA,YNDX,1986,85549266.0,1271.0,1245.0,1273.5,1255.0,1255.0,1255.0,68159,1255.0,1255.0,1255.0,85549266.0,85549266.0,85549266.0,,3,SUR,-0.63
TQBR,2016-12-20,Yandex clA,YNDX,1865,85506102.5,1259.5,1235.5,1267.0,1267.0,1249.5,1267.0,68428,1249.5,1249.5,1267.0,85506102.5,85506102.5,85506102.5,,3,SUR,0.96
TQBR,2016-12-21,Yandex clA,YNDX,1386,68961703.5,1271.0,1244.0,1285.0,1245.0,1270.5,1245.0,54285,1270.5,1270.5,1245.0,68961703.5,68961703.5,68961703.5,,3,SUR,-1.74
TQBR,2016-12-22,Yandex clA,YNDX,3562,100961059.0,1246.0,1236.5,1259.5,1246.0,1247.5,1246.0,80931,1247.5,1247.5,1246.0,100961059.0,100961059.0,100961059.0,,3,SUR,0.08
TQBR,2016-12-23,Yandex clA,YNDX,1255,46961219.0,1242.5,1236.5,1262.0,1256.0,1246.0,1252.0,37694,1246.0,1246.0,1256.0,46961219.0,46961219.0,46961219.0,,3,SUR,0.48
TQBR,2016-12-26,Yandex clA,YNDX,542,25938267.0,1252.0,1244.5,1257.5,1245.0,1251.0,1245.0,20730,1251.0,1251.0,1245.0,25938267.0,25938267.0,25938267.0,,3,SUR,-0.56
TQBR,2016-12-27,Yandex clA,YNDX,1197,45804708.0,1251.0,1235.5,1258.5,1237.0,1246.0,1237.0,36756,1246.0,1246.0,1237.0,45804708.0,45804708.0,45804708.0,,3,SUR,-0.64
TQBR,2016-12-28,Yandex clA,YNDX,1121,41137095.0,1237.0,1228.0,1250.0,1228.0,1240.0,1228.0,33174,1240.0,1240.0,1228.0,41137095.0,41137095.0,41137095.0,,3,SUR,-0.73
TQBR,2016-12-29,Yandex clA,YNDX,1364,34015754.5,1239.0,1216.5,1243.0,1241.0,1231.5,1241.0,27620,1231.5,1231.5,1241.0,34015754.5,34015754.5,34015754.5,,3,SUR,1.06
TQBR,2016-12-30,Yandex clA,YNDX,1058,26630746.0,1240.0,1239.5,1252.5,1247.5,1247.5,1247.5,21350,1247.5,1247.5,1247.5,26630746.0,26630746.0,26630746.0,,3,SUR,0.52
TQBR,2017-01-03,Yandex clA,YNDX,2227,95626368.5,1256.0,1235.0,1269.5,1241.0,1248.0,1241.0,76614,1248.0,1248.0,1241.0,95626368.5,95626368.5,95626368.5,,3,SUR,-0.52
TQBR,2017-01-04,Yandex clA,YNDX,1377,48241993.5,1247.5,1233.5,1257.0,1240.0,1245.5,1239.0,38728,1245.5,1245.5,1240.0,48241993.5,48241993.5,48241993.5,,3,SUR,-0.16
TQBR,2017-01-05,Yandex clA,YNDX,2986,95248794.5,1246.5,1212.0,1254.5,1252.0,1236.5,1252.0,77016,1236.5,1236.5,1252.0,95248794.5,95248794.5,95248794.5,,3,SUR,1.05
TQBR,2017-01-06,Yandex clA,YNDX,2044,108867000.0,1290.0,1260.0,1295.0,1291.0,1278.5,1291.0,85164,1278.5,1278.5,1291.0,108867000.0,108867000.0,108867000.0,,3,SUR,3.12
TQBR,2017-01-09,Yandex clA,YNDX,2195,87165293.5,1295.0,1288.5,1322.0,1317.0,1302.5,1317.0,66910,1302.5,1302.5,1317.0,87165293.5,87165293.5,87165293.5,,3,SUR,2.01
TQBR,2017-01-10,Yandex clA,YNDX,2081,57925070.0,1321.5,1305.5,1332.0,1319.5,1320.0,1319.5,43883,1320.0,1320.0,1319.5,57925070.0,57925070.0,57925070.0,,3,SUR,0.19
TQBR,2017-01-11,Yandex clA,YNDX,1904,64887782.0,1309.0,1290.5,1309.0,1299.0,1300.5,1299.0,49886,1300.5,1300.5,1299.0,64887782.0,64887782.0,64887782.0,,3,SUR,-1.55
TQBR,2017-01-12,Yandex clA,YNDX,1771,73717403.0,1293.5,1266.0,1298.0,1271.5,1284.5,1271.5,57400,1284.5,1284.5,1271.5,73717403.0,73717403.0,73717403.0,,3,SUR,-2.12
TQBR,2017-01-13,Yandex clA,YNDX,1602,41334612.0,1272.0,1259.0,1288.0,1286.5,1271.0,1286.5,32527,1271.0,1271.0,1286.5,41334612.0,41334612.0,41334612.0,,3,SUR,1.18
TQBR,2017-01-16,Yandex clA,YNDX,1105,22905741.0,1284.5,1277.5,1310.0,1305.0,1300.0,1305.0,17621,1300.0,1300.0,1305.0,22905741.0,22905741.0,22905741.0,,3,SUR,1.44
TQBR,2017-01-17,Yandex clA,YNDX,1260,35846677.0,1291.5,1280.5,1307.0,1303.0,1294.0,1303.0,27699,1294.0,1294.0,1303.0,35846677.0,35846677.0,35846677.0,,3,SUR,-0.15
TQBR,2017-01-18,Yandex clA,YNDX,1148,31462761.0,1296.0,1292.5,1312.0,1299.0,1303.0,1299.0,24144,1303.0,1303.0,1299.0,31462761.0,31462761.0,31462761.0,,3,SUR,-0.31
TQBR,2017-01-19,Yandex clA,YNDX,1403,24822940.5,1304.5,1293.5,1312.0,1307.0,1305.5,1307.0,19013,1305.5,1305.5,1307.0,24822940.5,24822940.5,24822940.5,,3,SUR,0.62
TQBR,2017-01-20,Yandex clA,YNDX,1140,34570297.0,1315.0,1299.0,1320.0,1315.0,1312.0,1315.0,26353,1312.0,1312.0,1315.0,34570297.0,34570297.0,34570297.0,,3,SUR,0.61
TQBR,2017-01-23,Yandex clA,YNDX,933,28174878.5,1310.5,1288.0,1315.5,1295.0,1301.0,1295.0,21659,1301.0,1301.0,1295.0,28174878.5,28174878.5,28174878.5,,3,SUR,-1.52
TQBR,2017-01-24,Yandex clA,YNDX,2506,94829392.0,1301.5,1301.5,1350.0,1349.0,1335.5,1349.0,71015,1335.5,1335.5,1349.0,94829392.0,94829392.0,94829392.0,,3,SUR,4.17
TQBR,2017-01-25,Yandex clA,YNDX,2571,109914570.0,1350.0,1350.0,1393.5,1381.0,1374.5,1381.0,79953,1374.5,1374.5,1381.0,109914570.0,109914570.0,109914570.0,,3,SUR,2.37
TQBR,2017-01-26,Yandex clA,YNDX,2870,105594647.5,1394.0,1386.0,1424.5,1411.0,1408.5,1411.0,74959,1408.5,1408.5,1411.0,105594647.5,105594647.5,105594647.5,,3,SUR,2.17
TQBR,2017-01-27,Yandex clA,YNDX,2401,61837201.0,1411.5,1391.0,1425.0,1418.5,1409.0,1418.5,43891,1409.0,1409.0,1418.5,61837201.0,61837201.0,61837201.0,,3,SUR,0.53
TQBR,2017-01-30,Yandex clA,YNDX,2630,71905757.0,1408.5,1362.5,1417.0,1370.0,1383.0,1370.0,52000,1383.0,1383.0,1370.0,71905757.0,71905757.0,71905757.0,,3,SUR,-3.42
TQBR,2017-01-31,Yandex clA,YNDX,1292,20585079.5,1375.0,1375.0,1395.0,1379.0,1383.0,1379.0,14882,1383.0,1383.0,1379.0,20585079.5,20585079.5,20585079.5,,3,SUR,0.66
TQBR,2017-02-01,Yandex clA,YNDX,1248,31670103.5,1380.0,1373.0,1407.5,1384.0,1389.5,1384.0,22789,1389.5,1389.5,1384.0,31670103.5,31670103.5,31670103.5,,3,SUR,0.36
TQBR,2017-02-02,Yandex clA,YNDX,1340,45730940.0,1391.0,1365.5,1407.5,1370.0,1382.0,1370.0,33089,1382.0,1382.0,1370.0,45730940.0,45730940.0,45730940.0,,3,SUR,-1.01
TQBR,2017-02-03,Yandex clA,YNDX,1266,27035307.5,1370.5,1370.5,1399.0,1387.0,1391.5,1387.0,19432,1391.5,1391.5,1387.0,27035307.5,27035307.5,27035307.5,,3,SUR,1.24
TQBR,2017-02-06,Yandex clA,YNDX,1437,28805373.0,1394.0,1346.5,1394.0,1357.5,1364.0,1357.5,21119,1364.0,1364.0,1357.5,28805373.0,28805373.0,28805373.0,,3,SUR,-2.13
TQBR,2017-02-07,Yandex clA,YNDX,1137,26629476.5,1358.0,1358.0,1388.0,1382.0,1377.0,1382.0,19341,1377.0,1377.0,1382.0,26629476.5,26629476.5,26629476.5,,3,SUR,1.8
TQBR,2017-02-08,Yandex clA,YNDX,1856,48921414.5,1367.5,1345.0,1380.5,1350.0,1360.0,1350.0,35970,1360.0,1360.0,1350.0,48921414.5,48921414.5,48921414.5,,3,SUR,-2.32
TQBR,2017-02-09,Yandex clA,YNDX,1723,56651710.5,1363.0,1326.5,1365.0,1356.5,1349.0,1356.5,41988,1349.0,1349.0,1356.5,56651710.5,56651710.5,56651710.5,,3,SUR,0.48
TQBR,2017-02-10,Yandex clA,YNDX,1322,22480376.5,1360.0,1332.0,1369.0,1345.0,1348.5,1345.0,16669,1348.5,1348.5,1345.0,22480376.5,22480376.5,22480376.5,,3,SUR,-0.85
TQBR,2017-02-13,Yandex clA,YNDX,1175,39323305.5,1357.0,1335.0,1359.5,1335.0,1344.0,1335.0,29261,1344.0,1344.0,1335.0,39323305.5,39323305.5,39323305.5,,3,SUR,-0.74
TQBR,2017-02-14,Yandex clA,YNDX,1692,47804081.5,1334.0,1304.0,1344.0,1312.0,1320.0,1312.0,36209,1320.0,1320.0,1312.0,47804081.5,47804081.5,47804081.5,,3,SUR,-1.72
TQBR,2017-02-15,Yandex clA,YNDX,1854,55613792.5,1316.5,1263.0,1336.0,1316.0,1307.5,1316.0,42532,1307.5,1307.5,1316.0,55613792.5,55613792.5,55613792.5,,3,SUR,0.3
TQBR,2017-02-16,Yandex clA,YNDX,4000,153561754.5,1335.5,1312.0,1412.0,1401.0,1363.0,1401.0,112650,1363.0,1363.0,1401.0,153561754.5,153561754.5,153561754.5,,3,SUR,6.46
TQBR,2017-02-17,Yandex clA,YNDX,3634,306233750.0,1400.0,1385.5,1436.5,1425.0,1403.5,1425.0,218189,1403.5,1403.5,1425.0,306233750.0,306233750.0,306233750.0,,3,SUR,1.71
TQBR,2017-02-20,Yandex clA,YNDX,1392,31303908.0,1427.0,1420.0,1437.5,1425.0,1425.0,1425.0,21970,1425.0,1425.0,1425.0,31303908.0,31303908.0,31303908.0,,3,SUR,0.0
TQBR,2017-02-21,Yandex clA,YNDX,1260,36313119.0,1423.0,1392.0,1429.5,1395.0,1415.0,1395.0,25664,1415.0,1415.0,1395.0,36313119.0,36313119.0,36313119.0,,3,SUR,-2.11
TQBR,2017-02-22,Yandex clA,YNDX,1855,69733145.5,1397.0,1380.0,1404.5,1398.5,1391.5,1399.0,50108,1391.5,1391.5,1398.5,69733145.5,69733145.5,69733145.5,,3,SUR,0.29
TQBR,2017-02-24,Yandex clA,YNDX,1162,23729324.5,1380.0,1356.0,1381.0,1368.5,1373.5,1368.5,17277,1373.5,1373.5,1368.5,23729324.5,23729324.5,23729324.5,,3,SUR,-2.18
TQBR,2017-02-27,Yandex clA,YNDX,1452,29234073.0,1371.0,1334.5,1379.5,1354.0,1360.0,1354.0,21493,1360.0,1360.0,1354.0,29234073.0,29234073.0,29234073.0,,3,SUR,-1.06
TQBR,2017-02-28,Yandex clA,YNDX,1769,36788980.5,1343.5,1309.0,1354.0,1330.0,1335.0,1330.0,27553,1335.0,1335.0,1330.0,36788980.5,36788980.5,36788980.5,,3,SUR,-1.77
TQBR,2017-03-01,Yandex clA,YNDX,2380,82475915.0,1325.0,1303.5,1354.0,1334.0,1332.5,1334.0,61899,1332.5,1332.5,1334.0,82475915.0,82475915.0,82475915.0,,3,SUR,0.3
TQBR,2017-03-02,Yandex clA,YNDX,3013,74111744.0,1358.5,1335.5,1369.5,1358.5,1355.0,1358.5,54697,1355.0,1355.0,1358.5,74111744.0,74111744.0,74111744.0,,3,SUR,1.84
TQBR,2017-03-03,Yandex clA,YNDX,1273,22871767.0,1358.5,1351.5,1373.0,1370.0,1362.5,1370.0,16787,1362.5,1362.5,1370.0,22871767.0,22871767.0,22871767.0,,3,SUR,0.85
TQBR,2017-03-06,Yandex clA,YNDX,1408,37168688.0,1370.0,1341.0,1374.5,1359.0,1357.5,1359.0,27380,1357.5,1357.5,1359.0,37168688.0,37168688.0,37168688.0,,3,SUR,-0.8
TQBR,2017-03-07,Yandex clA,YNDX,1196,18299844.0,1372.0,1349.0,1372.0,1364.0,1361.5,1364.0,13439,1361.5,1361.5,1364.0,18299844.0,18299844.0,18299844.0,,3,SUR,0.37
TQBR,2017-03-09,Yandex clA,YNDX,2188,66481720.0,1370.5,1352.0,1389.0,1359.5,1370.0,1359.5,48524,1370.0,1370.0,1359.5,66481720.0,66481720.0,66481720.0,,3,SUR,-0.33
TQBR,2017-03-10,Yandex clA,YNDX,2013,35783462.0,1361.0,1335.5,1365.0,1360.0,1349.0,1360.0,26524,1349.0,1349.0,1360.0,35783462.0,35783462.0,35783462.0,,3,SUR,0.04
TQBR,2017-03-13,Yandex clA,YNDX,954,20248324.5,1350.5,1350.5,1377.5,1366.5,1366.5,1366.5,14819,1366.5,1366.5,1366.5,20248324.5,20248324.5,20248324.5,,3,SUR,0.48
TQBR,2017-03-14,Yandex clA,YNDX,1802,46225002.5,1378.5,1354.0,1379.5,1357.0,1364.5,1357.0,33875,1364.5,1364.5,1357.0,46225002.5,46225002.5,46225002.5,,3,SUR,-0.7
TQBR,2017-03-15,Yandex clA,YNDX,1318,39901133.0,1369.0,1329.0,1374.5,1341.0,1353.5,1341.0,29476,1353.5,1353.5,1341.0,39901133.0,39901133.0,39901133.0,,3,SUR,-1.18
TQBR,2017-03-16,Yandex clA,YNDX,2062,87873279.0,1351.5,1327.0,1390.0,1375.0,1355.5,1375.0,64823,1355.5,1355.5,1375.0,87873279.0,87873279.0,87873279.0,,3,SUR,2.54
TQBR,2017-03-17,Yandex clA,YNDX,1386,42806089.0,1377.5,1351.5,1396.5,1354.0,1378.0,1354.0,31069,1378.0,1378.0,1354.0,42806089.0,42806089.0,42806089.0,,3,SUR,-1.53
TQBR,2017-03-20,Yandex clA,YNDX,904,18825916.5,1359.5,1340.0,1360.0,1348.0,1352.0,1347.0,13925,1352.0,1352.0,1348.0,18825916.5,18825916.5,18825916.5,,3,SUR,-0.52
TQBR,2017-03-21,Yandex clA,YNDX,2357,55940491.0,1342.0,1309.0,1359.5,1311.0,1339.5,1311.0,41760,1339.5,1339.5,1311.0,55940491.0,55940491.0,55940491.0,,3,SUR,-2.67
TQBR,2017-03-22,Yandex clA,YNDX,2227,95740210.0,1294.0,1279.0,1297.0,1291.0,1288.5,1291.0,74287,1289.0,1289.0,1291.0,95740210.0,95740210.0,95740210.0,,3,SUR,-1.53
TQBR,2017-03-23,Yandex clA,YNDX,1299,23000734.5,1292.0,1278.5,1309.5,1288.0,1293.0,1288.0,17787,1293.0,1293.0,1288.0,23000734.5,23000734.5,23000734.5,,3,SUR,-0.23
TQBR,2017-03-24,Yandex clA,YNDX,622,16950018.5,1290.0,1271.0,1294.0,1280.5,1284.0,1280.0,13202,1284.0,1284.0,1280.5,16950018.5,16950018.5,16950018.5,,3,SUR,-0.62
TQBR,2017-03-27,Yandex clA,YNDX,2069,41506091.5,1270.0,1238.0,1285.0,1261.0,1256.5,1261.0,33038,1256.5,1256.5,1261.0,41506091.5,41506091.5,41506091.5,,3,SUR,-1.48
TQBR,2017-03-28,Yandex clA,YNDX,937,18894376.5,1262.0,1260.0,1280.0,1277.5,1271.0,1275.0,14867,1271.0,1271.0,1277.5,18894376.5,18894376.5,18894376.5,,3,SUR,1.11
TQBR,2017-03-29,Yandex clA,YNDX,1210,34701977.5,1278.0,1255.5,1295.0,1262.0,1281.5,1262.0,27076,1281.5,1281.5,1262.0,34701977.5,34701977.5,34701977.5,,3,SUR,-1.02
TQBR,2017-03-30,Yandex clA,YNDX,1399,33077307.0,1262.5,1242.0,1277.5,1247.5,1253.0,1247.5,26400,1253.0,1253.0,1247.5,33077307.0,33077307.0,33077307.0,,3,SUR,-1.15
TQBR,2017-03-31,Yandex clA,YNDX,905,18002062.5,1244.5,1231.0,1250.0,1245.5,1241.0,1245.5,14507,1241.0,1241.0,1245.5,18002062.5,18002062.5,18002062.5,,3,SUR,-0.16
TQBR,2017-04-03,Yandex clA,YNDX,976,40392929.0,1232.0,1225.5,1259.5,1242.0,1245.0,1242.0,32441,1245.0,1245.0,1242.0,40392929.0,40392929.0,40392929.0,,3,SUR,-0.28
TQBR,2017-04-04,Yandex clA,YNDX,735,16783826.0,1240.0,1234.0,1258.0,1239.0,1242.5,1239.0,13511,1242.0,1242.0,1239.0,16783826.0,16783826.0,16783826.0,,3,SUR,-0.24
TQBR,2017-04-05,Yandex clA,YNDX,2133,85244580.5,1237.5,1236.5,1298.0,1298.0,1270.5,1298.0,67084,1270.5,1270.5,1298.0,85244580.5,85244580.5,85244580.5,,3,SUR,4.76
TQBR,2017-04-06,Yandex clA,YNDX,915,33146247.0,1281.0,1279.0,1304.5,1289.0,1289.0,1289.0,25717,1289.0,1289.0,1289.0,33146247.0,33146247.0,33146247.0,,3,SUR,-0.69
TQBR,2017-04-07,Yandex clA,YNDX,1536,63479060.5,1286.0,1240.5,1290.0,1260.0,1263.5,1260.0,50278,1262.5,1262.5,1260.0,63479060.5,63479060.5,63479060.5,,3,SUR,-2.25
TQBR,2017-04-10,Yandex clA,YNDX,1127,34923401.0,1260.0,1225.0,1260.0,1249.5,1239.5,1249.5,28178,1239.5,1239.5,1249.5,34923401.0,34923401.0,34923401.0,,3,SUR,-0.83
TQBR,2017-04-11,Yandex clA,YNDX,985,38148139.0,1230.0,1230.0,1257.0,1250.5,1247.5,1251.0,30577,1247.5,1247.5,1250.5,38148139.0,38148139.0,38148139.0,,3,SUR,0.12
TQBR,2017-04-12,Yandex clA,YNDX,1487,49211886.0,1257.0,1253.5,1293.0,1284.0,1274.5,1284.0,38610,1274.5,1274.5,1284.0,49211886.0,49211886.0,49211886.0,,3,SUR,2.64
TQBR,2017-04-13,Yandex clA,YNDX,1737,35366522.0,1298.0,1265.0,1298.0,1289.0,1282.0,1289.0,27588,1282.0,1282.0,1289.0,35366522.0,35366522.0,35366522.0,,3,SUR,0.39
TQBR,2017-04-14,Yandex clA,YNDX,469,5945872.0,1270.5,1266.0,1291.5,1268.5,1272.5,1268.5,4672,1272.5,1272.5,1268.5,5945872.0,5945872.0,5945872.0,,3,SUR,-1.59
TQBR,2017-04-17,Yandex clA,YNDX,2695,78806862.0,1266.5,1256.0,1368.0,1367.5,1330.5,1367.5,59222,1330.5,1330.5,1367.5,78806862.0,78806862.0,78806862.0,,3,SUR,7.8
TQBR,2017-04-18,Yandex clA,YNDX,1231,29951088.0,1370.0,1331.0,1370.0,1336.5,1339.5,1336.5,22274,1344.5,1344.5,1336.5,29951088.0,29951088.0,29951088.0,,3,SUR,-2.27
TQBR,2017-04-19,Yandex clA,YNDX,774,22131578.5,1337.5,1326.0,1355.0,1331.5,1340.0,1329.5,16519,1340.0,1340.0,1331.5,22131578.5,22131578.5,22131578.5,,3,SUR,-0.52
TQBR,2017-04-20,Yandex clA,YNDX,996,22971395.5,1321.5,1310.0,1340.0,1328.0,1322.5,1328.0,17368,1322.5,1322.5,1328.0,22971395.5,22971395.5,22971395.5,,3,SUR,-0.11
TQBR,2017-04-21,Yandex clA,YNDX,1497,32653564.0,1328.0,1307.0,1335.0,1310.0,1321.5,1310.0,24706,1321.5,1321.5,1310.0,32653564.0,32653564.0,32653564.0,,3,SUR,-1.36
TQBR,2017-04-24,Yandex clA,YNDX,1692,72994603.5,1315.5,1307.0,1335.0,1317.0,1320.0,1317.0,55296,1320.0,1320.0,1317.0,72994603.5,72994603.5,72994603.5,,3,SUR,0.53
TQBR,2017-04-25,Yandex clA,YNDX,1099,37300037.5,1315.0,1305.5,1338.5,1338.0,1325.0,1338.0,28152,1325.0,1325.0,1338.0,37300037.5,37300037.5,37300037.5,,3,SUR,1.59
TQBR,2017-04-26,Yandex clA,YNDX,3396,165702940.5,1344.0,1337.5,1423.0,1404.0,1383.0,1404.0,119834,1383.0,1383.0,1404.0,165702940.5,165702940.5,165702940.5,,3,SUR,4.93
TQBR,2017-04-27,Yandex clA,YNDX,7050,429831027.0,1410.0,1405.5,1537.0,1520.0,1477.5,1520.0,290446,1480.0,1480.0,1520.0,429831027.0,429831027.0,429831027.0,,3,SUR,8.26
TQBR,2017-04-28,Yandex clA,YNDX,2752,105157642.0,1530.5,1502.0,1569.0,1534.5,1543.5,1534.5,68139,1543.5,1543.5,1534.5,105157642.0,105157642.0,105157642.0,,3,SUR,0.95
TQBR,2017-05-02,Yandex clA,YNDX,2091,71672976.5,1552.5,1545.0,1590.0,1549.0,1569.0,1549.0,45680,1569.0,1569.0,1549.0,71672976.5,71672976.5,71672976.5,,3,SUR,0.94
TQBR,2017-05-03,Yandex clA,YNDX,2728,132011752.0,1549.0,1500.5,1558.5,1528.0,1530.5,1528.0,86267,1530.5,1530.5,1528.0,132011752.0,132011752.0,132011752.0,,3,SUR,-1.36
TQBR,2017-05-04,Yandex clA,YNDX,2223,131296954.5,1548.5,1538.0,1589.0,1581.0,1561.0,1581.0,84099,1561.0,1561.0,1581.0,131296954.5,131296954.5,131296954.5,,3,SUR,3.47
TQBR,2017-05-05,Yandex clA,YNDX,1167,34982283.5,1553.0,1551.5,1589.0,1570.0,1571.0,1570.0,22265,1571.0,1571.0,1570.0,34982283.5,34982283.5,34982283.5,,3,SUR,-0.7
TQBR,2017-05-10,Yandex clA,YNDX,1572,52709665.5,1577.0,1576.5,1601.0,1590.0,1592.5,1590.0,33096,1592.5,1592.5,1590.0,52709665.5,52709665.5,52709665.5,,3,SUR,1.27
TQBR,2017-05-11,Yandex clA,YNDX,2746,139009609.0,1589.5,1554.0,1667.5,1562.5,1606.0,1562.5,86567,1606.0,1606.0,1562.5,139009609.0,139009609.0,139009609.0,,3,SUR,-1.73
TQBR,2017-05-12,Yandex clA,YNDX,2306,128054417.0,1575.0,1551.0,1595.0,1592.0,1573.5,1592.0,81394,1573.5,1573.5,1592.0,128054417.0,128054417.0,128054417.0,,3,SUR,1.89
TQBR,2017-05-15,Yandex clA,YNDX,2411,121004591.0,1601.0,1595.5,1640.5,1619.0,1612.5,1619.0,75039,1612.5,1612.5,1619.0,121004591.0,121004591.0,121004591.0,,3,SUR,1.7
TQBR,2017-05-16,Yandex clA,YNDX,2489,133755041.0,1619.0,1565.5,1648.0,1611.0,1604.5,1611.0,83374,1604.5,1604.5,1611.0,133755041.0,133755041.0,133755041.0,,3,SUR,-0.49
TQBR,2017-05-17,Yandex clA,YNDX,1451,61816310.0,1625.0,1601.5,1633.0,1608.0,1617.0,1608.0,38229,1617.0,1617.0,1608.0,61816310.0,61816310.0,61816310.0,,3,SUR,-0.19
TQBR,2017-05-18,Yandex clA,YNDX,2022,132310856.0,1589.5,1550.0,1599.5,1565.0,1575.5,1565.0,83971,1575.5,1575.5,1565.0,132310856.0,132310856.0,132310856.0,,3,SUR,-2.67
TQBR,2017-05-19,Yandex clA,YNDX,1842,107967592.5,1581.0,1565.0,1634.0,1611.5,1601.0,1614.5,67478,1600.0,1600.0,1611.5,107967592.5,107967592.5,107967592.5,,3,SUR,3.16
TQBR,2017-05-22,Yandex clA,YNDX,1146,52699482.0,1618.0,1595.5,1624.0,1608.0,1607.0,1608.0,32791,1607.0,1607.0,1608.0,52699482.0,52699482.0,52699482.0,,3,SUR,-0.4
TQBR,2017-05-23,Yandex clA,YNDX,1384,74288825.0,1618.0,1593.0,1630.0,1611.5,1614.5,1611.5,46015,1614.5,1614.5,1611.5,74288825.0,74288825.0,74288825.0,,3,SUR,0.22
TQBR,2017-05-24,Yandex clA,YNDX,630,17074349.5,1618.5,1595.5,1619.5,1611.0,1607.0,1611.0,10624,1607.0,1607.0,1611.0,17074349.5,17074349.5,17074349.5,,3,SUR,-0.03
TQBR,2017-05-25,Yandex clA,YNDX,1014,32255397.0,1600.5,1575.5,1620.5,1584.0,1604.0,1584.0,20112,1604.0,1604.0,1584.0,32255397.0,32255397.0,32255397.0,,3,SUR,-1.68
TQBR,2017-05-26,Yandex clA,YNDX,722,21321588.5,1590.0,1565.5,1590.0,1568.0,1578.0,1568.0,13513,1578.0,1578.0,1568.0,21321588.5,21321588.5,21321588.5,,3,SUR,-1.01
TQBR,2017-05-29,Yandex clA,YNDX,665,15374609.0,1565.0,1565.0,1583.5,1573.5,1569.5,1573.5,9795,1569.5,1569.5,1573.5,15374609.0,15374609.0,15374609.0,,3,SUR,0.35
TQBR,2017-05-30,Yandex clA,YNDX,1690,37601207.5,1565.0,1547.0,1576.5,1552.0,1557.0,1552.0,24153,1557.0,1557.0,1552.0,37601207.5,37601207.5,37601207.5,,3,SUR,-1.37
TQBR,2017-05-31,Yandex clA,YNDX,1898,90248007.0,1568.0,1497.5,1568.0,1505.0,1520.5,1505.0,59351,1520.5,1520.5,1505.0,90248007.0,90248007.0,90248007.0,,3,SUR,-3.03
TQBR,2017-06-01,Yandex clA,YNDX,890,28539751.0,1485.5,1482.0,1527.5,1520.0,1504.5,1520.5,18969,1504.5,1504.5,1520.0,28539751.0,28539751.0,28539751.0,,3,SUR,1.03
TQBR,2017-06-02,Yandex clA,YNDX,1708,94523100.0,1507.5,1474.5,1531.0,1478.0,1504.5,1478.0,62833,1504.5,1504.5,1478.0,94523100.0,94523100.0,94523100.0,,3,SUR,-2.8
TQBR,2017-06-05,Yandex clA,YNDX,1752,90379903.5,1494.0,1482.5,1535.0,1525.0,1507.5,1525.0,59949,1507.5,1507.5,1525.0,90379903.5,90379903.5,90379903.5,,3,SUR,3.18
TQBR,2017-06-06,Yandex clA,YNDX,811,31831885.5,1538.5,1522.5,1555.0,1524.5,1535.5,1524.5,20730,1535.5,1535.5,1524.5,31831885.5,31831885.5,31831885.5,,3,SUR,-0.03
TQBR,2017-06-07,Yandex clA,YNDX,918,27904776.0,1539.5,1516.0,1540.0,1527.0,1529.5,1526.0,18247,1529.5,1529.5,1527.0,27904776.0,27904776.0,27904776.0,,3,SUR,0.1
TQBR,2017-06-08,Yandex clA,YNDX,858,33067430.0,1526.0,1513.0,1535.5,1519.0,1518.0,1521.5,21783,1518.0,1518.0,1519.0,33067430.0,33067430.0,33067430.0,,3,SUR,-0.29
TQBR,2017-06-09,Yandex clA,YNDX,708,23490484.0,1523.5,1520.5,1548.0,1541.5,1532.0,1541.5,15331,1532.0,1532.0,1541.5,23490484.0,23490484.0,23490484.0,,3,SUR,1.31
TQBR,2017-06-13,Yandex clA,YNDX,1715,76621800.0,1491.0,1467.0,1506.0,1480.0,1482.0,1480.0,51706,1482.0,1482.0,1480.0,76621800.0,76621800.0,76621800.0,,3,SUR,-3.99
TQBR,2017-06-14,Yandex clA,YNDX,1607,56565602.0,1490.5,1474.0,1510.5,1482.5,1492.0,1482.5,37914,1492.0,1492.0,1482.5,56565602.0,56565602.0,56565602.0,,3,SUR,0.17
TQBR,2017-06-15,Yandex clA,YNDX,8494,315478549.0,1461.5,1430.0,1502.0,1495.5,1453.5,1495.5,217036,1453.5,1453.5,1495.5,315478549.0,315478549.0,315478549.0,,3,SUR,0.88
TQBR,2017-06-16,Yandex clA,YNDX,1165,34556583.5,1503.0,1460.5,1508.5,1464.5,1484.5,1464.5,23282,1484.5,1484.5,1464.5,34556583.5,34556583.5,34556583.5,,3,SUR,-2.07
TQBR,2017-06-19,Yandex clA,YNDX,1618,67052058.0,1475.0,1466.5,1549.5,1541.0,1516.0,1541.0,44234,1516.0,1516.0,1541.0,67052058.0,67052058.0,67052058.0,,3,SUR,5.22
TQBR,2017-06-20,Yandex clA,YNDX,1029,32985861.5,1548.5,1544.5,1580.0,1554.0,1558.0,1554.0,21169,1558.0,1558.0,1554.0,32985861.5,32985861.5,32985861.5,,3,SUR,0.84
